0.193264,2.59598e-06,0
0.0892341,9.65364e-10,0
0.775466,0.99998,1
0.00707699,8.54329e-20,0
0.949664,1,1
0.552648,0.846874,1
0.00489475,3.22825e-21,0
0.956372,1,1
0.212168,5.56512e-06,0
0.0301346,4.03416e-14,0
0.0391734,4.45682e-13,0
0.171555,7.63751e-07,0
0.57155,0.916151,1
0.0126279,1.49398e-17,0
0.919289,1,1
0.0133399,1.86103e-17,0
0.447345,0.0909009,0
0.274303,0.000111125,0
0.0691023,8.31913e-11,0
0.0244344,4.3127e-15,0
0.0844344,4.59449e-10,0
0.0385271,3.58989e-13,0
0.0770212,1.78341e-10,0
0.897468,1,1
0.274303,0.000111125,0
0.00549914,6.92057e-21,0
0.212168,5.56512e-06,0
0.023628,4.17461e-15,0
0.0747854,1.34578e-10,0
0.104844,3.5615e-09,0
0.616864,0.975754,1
0.00931966,9.91384e-19,0
0.421066,0.0507693,0
0.104844,3.5615e-09,0
0.616864,0.975754,1
0.450359,0.102737,0
0.0747854,1.34578e-10,0
0.895317,1,1
0.969394,1,1
0.889049,1,1
0.165023,3.61898e-07,0
0.0691023,8.31913e-11,0
0.22388,1.14744e-05,0
0.815813,0.999997,1
0.977908,1,1
0.57294,0.925532,1
0.0214479,1.32722e-15,0
0.992705,1,1
0.104844,3.5615e-09,0
0.0408696,6.178e-13,0
0.0577067,1.15974e-11,0
0.886409,1,1
0.0827411,4.65212e-10,0
0.907045,1,1
0.826568,0.999998,1
0.00489475,3.22825e-21,0
0.944554,1,1
0.862581,1,1
0.653259,0.994442,1
0.0104151,2.67161e-18,0
0.0892341,9.65364e-10,0
0.975451,1,1
0.00152185,1.03453e-25,0
0.841017,0.999999,1
0.983183,1,1
0.977305,1,1
0.222624,9.57723e-06,0
0.000357697,2.85695e-31,0
0.100545,3.29575e-09,0
0.0385612,2.94031e-13,0
0.336136,0.00204961,0
0.247832,4.7247e-05,0
0.930047,1,1
0.868319,1,1
0.212168,5.56512e-06,0
0.017864,3.42972e-16,0
0.99487,1,1
0.397038,0.0147447,0
0.00332001,1.03234e-22,0
0.462604,0.148173,0
0.0328498,8.33674e-14,0
0.245462,3.24338e-05,0
0.237698,2.99311e-05,0
0.885495,1,1
0.724744,0.999721,1
0.948723,1,1
0.958612,1,1
0.0943571,1.66134e-09,0
0.988897,1,1
0.829561,0.999999,1
0.799292,0.999992,1
0.973488,1,1
0.922643,1,1
0.922485,1,1
0.00213468,2.06596e-24,0
0.0133399,1.86103e-17,0
0.212168,5.56512e-06,0
0.997218,1,1
0.918582,1,1
0.212168,5.56512e-06,0
0.944855,1,1
0.0558652,1.1226e-11,0
0.0408696,6.178e-13,0
0.169462,4.79583e-07,0
0.701258,0.999408,1
0.0330027,6.63193e-14,0
0.00634619,2.47144e-20,0
0.265709,8.41118e-05,0
0.474207,0.266406,1
0.0133399,1.86103e-17,0
0.165023,3.61898e-07,0
0.0747854,1.34578e-10,0
0.990086,1,1
0.139889,6.47161e-08,0
0.510719,0.493431,1
0.0320004,5.00453e-14,0
0.239912,3.42744e-05,0
0.169462,4.79583e-07,0
0.299089,0.000458807,0
0.0892341,9.65364e-10,0
0.979573,1,1
0.284525,0.000173999,0
0.176028,1.04467e-06,0
0.554346,0.812956,0
0.96839,1,1
0.741333,0.999865,1
0.188167,1.62416e-06,0
0.53079,0.666925,1
0.580834,0.921538,1
0.0691023,8.31913e-11,0
0.0166002,1.73364e-16,0
0.0558652,1.1226e-11,0
0.00403151,5.7729e-22,0
0.14745,1.11373e-07,0
0.817819,0.999998,1
0.0431044,7.6958e-13,0
0.411841,0.025108,0
0.414391,0.0395037,0
0.0770212,1.78341e-10,0
0.653259,0.994442,1
0.92795,1,1
0.00200768,1.20049e-24,0
0.00316407,5.1394e-23,0
0.59994,0.959055,1
0.0126279,1.49398e-17,0
0.00634619,2.47144e-20,0
0.953307,1,1
0.674177,0.998224,1
0.188833,1.63728e-06,0
0.0161241,1.33496e-16,0
0.0320004,5.00453e-14,0
0.982649,1,1
0.0691023,8.31913e-11,0
0.99283,1,1
0.251907,5.97723e-05,0
0.844102,0.999999,1
0.00417196,5.96386e-22,0
0.0747854,1.34578e-10,0
0.0431044,7.6958e-13,0
0.745466,0.999892,1
0.165023,3.61898e-07,0
0.245065,3.24785e-05,0
0.387046,0.0156148,0
0.193264,2.59598e-06,0
0.86648,1,1
0.977494,1,1
0.270603,0.000140303,0
0.0747854,1.34578e-10,0
0.633229,0.991052,1
0.612548,0.975667,1
0.0260113,1.04339e-14,0
0.375292,0.00995979,0
0.0623688,2.40658e-11,0
0.549517,0.776189,1
0.906858,1,1
0.00980032,1.5524e-18,0
0.00403151,5.7729e-22,0
0.212168,5.56512e-06,0
0.990086,1,1
0.557193,0.838527,1
0.397038,0.0147447,0
0.40887,0.0240295,0
0.0385271,3.58989e-13,0
0.270493,0.000133725,0
0.554851,0.826131,1
0.260179,8.55195e-05,0
0.883609,1,1
0.973214,1,1
0.0770212,1.78341e-10,0
0.0161241,1.33496e-16,0
0.00281559,2.39738e-23,0
0.212168,5.56512e-06,0
0.0892341,9.65364e-10,0
0.0304644,3.19594e-14,0
0.195389,3.39079e-06,0
0.825953,0.999998,1
0.643998,0.991714,1
0.640927,0.993433,1
0.932914,1,1
0.616864,0.975754,1
0.674194,0.998243,1
0.836719,0.999999,1
0.0217945,2.01176e-15,0
0.013701,3.10017e-17,0
0.380143,0.0085431,0
0.824428,0.999999,1
0.380143,0.0085431,0
0.397038,0.0147447,0
0.693071,0.998912,1
0.379512,0.0118285,0
0.454025,0.154223,0
0.964835,1,1
0.286345,0.000291903,0
0.00685647,6.44687e-20,0
0.639487,0.990525,1
0.0171287,2.2974e-16,0
0.14109,8.12387e-08,0
0.212168,5.56512e-06,0
0.989509,1,1
0.296306,0.000300232,0
0.751453,0.999918,1
0.0577067,1.15974e-11,0
0.169462,4.79583e-07,0
0.212168,5.56512e-06,0
0.895317,1,1
0.00115345,8.91513e-27,0
0.616864,0.975754,1
0.386915,0.0148935,0
0.222624,9.57723e-06,0
0.525256,0.68939,1
0.212168,5.56512e-06,0
0.897468,1,1
0.00779855,2.20399e-19,0
0.528174,0.710035,1
0.165023,3.61898e-07,0
0.145913,1.06471e-07,0
0.028567,2.33448e-14,0
0.933483,1,1
0.871434,1,1
0.0836261,5.61871e-10,0
0.934751,1,1
0.169462,4.79583e-07,0
0.0385271,3.58989e-13,0
0.00520342,5.55564e-21,0
0.0800839,3.73354e-10,0
0.0437159,1.21241e-12,0
0.104844,3.5615e-09,0
0.616864,0.975754,1
0.411841,0.025108,0
0.433776,0.0601776,0
0.411841,0.025108,0
0.193816,2.95702e-06,0
0.0583989,1.84947e-11,0
0.145913,1.06471e-07,0
0.228702,1.36307e-05,0
0.987179,1,1
0.884911,1,1
0.00520342,5.55564e-21,0
0.865141,1,1
0.070607,1.08484e-10,0
0.931545,1,1
0.0946598,1.89239e-09,0
0.193264,2.59598e-06,0
0.616864,0.975754,1
0.578275,0.93491,1
0.00584571,1.19099e-20,0
0.355396,0.00331146,0
0.0422806,9.32559e-13,0
0.892709,1,1
0.612548,0.975667,1
0.579319,0.934742,1
0.846942,1,1
0.193264,2.59598e-06,0
0.549517,0.776189,1
0.990086,1,1
0.943884,1,1
0.523931,0.603676,0
0.616864,0.975754,1
0.246565,3.11198e-05,0
0.0391136,4.68253e-13,0
0.922796,1,1
0.440438,0.0963846,0
0.94865,1,1
0.0101397,1.60376e-18,0
0.468366,0.184892,0
0.109706,5.57696e-09,0
0.23962,2.4741e-05,0
0.0961684,2.16942e-09,0
0.0827411,4.65212e-10,0
0.0244344,4.3127e-15,0
0.0824583,4.89447e-10,0
0.0385271,3.58989e-13,0
0.0431044,7.6958e-13,0
0.839598,1,1
0.904699,1,1
0.028567,2.33448e-14,0
0.0146259,4.24421e-17,0
0.765354,0.999966,1
0.397038,0.0147447,1
0.978828,1,1
0.781651,0.999982,1
0.559969,0.878939,1
0.706991,0.999549,1
0.0192145,4.92506e-16,0
0.359304,0.00531285,0
0.0577067,1.15974e-11,0
0.237711,3.02562e-05,0
0.56879,0.886558,1
0.0224846,2.66596e-15,0
0.212168,5.56512e-06,0
0.0244344,4.3127e-15,0
0.0281157,1.54013e-14,0
0.883609,1,1
0.397038,0.0147447,0
0.586373,0.951502,1
0.0429069,9.67412e-13,0
0.820093,0.999998,1
0.212168,5.56512e-06,0
0.565668,0.904467,1
0.188085,2.25312e-06,0
0.977177,1,1
0.0385271,3.58989e-13,0
0.0664825,6.28801e-11,0
0.212168,5.56512e-06,0
0.0583989,1.84947e-11,0
0.219315,1.15252e-05,0
0.839511,1,1
0.435063,0.0844992,0
0.684446,0.998819,1
0.0791509,2.31602e-10,0
0.080352,3.88479e-10,0
0.0114813,6.67733e-18,0
0.650877,0.99545,1
0.401436,0.0264299,0
0.186568,1.98622e-06,0
0.380143,0.0085431,0
0.948981,1,1
0.618602,0.984641,1
0.77026,0.999974,1
0.0892341,9.65364e-10,0
0.228506,1.99438e-05,0
0.460878,0.17963,0
0.488597,0.308864,0
0.00564923,1.15286e-20,0
0.167072,5.76334e-07,0
0.00980032,1.5524e-18,0
0.023628,4.17461e-15,0
0.851479,1,1
0.965532,1,1
0.910764,1,1
0.977305,1,1
0.0180048,3.59751e-16,0
0.785716,0.999984,1
0.766386,0.99997,1
0.165023,3.61898e-07,0
0.988116,1,1
0.865811,1,1
0.222624,9.57723e-06,0
0.98979,1,1
0.887462,1,1
0.780588,0.999985,1
0.725171,0.999721,1
0.163581,4.42573e-07,0
0.0747854,1.34578e-10,0
0.0247897,6.8681e-15,0
0.1732,9.12526e-07,0
0.946272,1,1
0.469433,0.184477,0
0.0892341,9.65364e-10,0
0.0379357,3.57188e-13,0
0.0691023,8.31913e-11,0
0.183999,1.23551e-06,0
0.212168,5.56512e-06,0
0.870002,1,1
0.800317,0.999993,1
0.231534,1.49969e-05,0
0.944554,1,1
0.942266,1,1
0.275747,0.000133135,0
0.965953,1,1
0.000874149,7.68268e-28,0
0.0770212,1.78341e-10,0
0.965689,1,1
0.0532468,7.16907e-12,0
0.139889,6.47161e-08,0
0.829046,0.999999,1
0.023628,4.17461e-15,0
0.741333,0.999865,1
0.026484,8.94932e-15,0
0.0747854,1.34578e-10,0
0.0186229,3.7165e-16,0
0.315292,0.000945285,0
0.0244344,4.3127e-15,0
0.907351,1,1
0.956609,1,1
0.91948,1,1
0.717095,0.9997,1
0.106392,5.39841e-09,0
0.397038,0.0147447,0
0.0725833,1.43959e-10,0
0.994023,1,1
0.287547,0.000277071,0
0.332841,0.001288,0
0.00807896,2.77608e-19,0
0.0577067,1.15974e-11,0
0.169462,4.79583e-07,0
0.992471,1,1
0.994451,1,1
0.0250883,7.18429e-15,0
0.206628,4.41219e-06,0
0.918023,1,1
0.647506,0.992774,1
0.665618,0.996776,1
0.9416,1,1
0.852487,1,1
0.54187,0.792697,0
0.00584571,1.19099e-20,0
0.817899,0.999997,1
0.950147,1,1
0.881078,1,1
0.129156,3.12381e-08,0
0.0443414,9.99414e-13,0
0.943745,1,1
0.000357697,2.85695e-31,0
0.397038,0.0147447,0
0.979667,1,1
0.891278,1,1
0.0269805,1.42128e-14,0
0.0892341,9.65364e-10,0
0.978828,1,1
0.778301,0.999977,1
0.153621,2.23712e-07,0
0.606526,0.968545,1
0.997423,1,1
0.0118841,8.68118e-18,0
0.528174,0.710035,0
0.821637,0.999998,1
0.892247,1,1
0.616864,0.975754,1
0.454689,0.116032,0
0.981683,1,1
0.613056,0.975635,1
0.193652,2.23951e-06,0
0.313006,0.000648201,0
0.957506,1,1
0.906858,1,1
0.982348,1,1
0.659963,0.995806,1
0.0558652,1.1226e-11,0
0.616864,0.975754,1
0.0381737,3.59579e-13,0
0.868319,1,1
0.0118841,8.68118e-18,0
0.169462,4.79583e-07,0
0.295748,0.000417024,0
0.976262,1,1
0.00174338,3.52214e-25,0
0.0853884,4.80598e-10,0
0.928236,1,1
0.923286,1,1
0.933053,1,1
0.0691023,8.31913e-11,0
0.956372,1,1
0.0770212,1.78341e-10,0
0.000822082,4.46422e-28,0
0.943884,1,1
0.152572,2.33479e-07,0
0.902619,1,1
0.179508,1.30563e-06,0
0.0577067,1.15974e-11,0
0.313027,0.000592148,0
0.169462,4.79583e-07,0
0.00239908,4.42891e-24,0
0.616864,0.975754,1
0.584971,0.949702,1
0.212168,5.56512e-06,0
0.260677,6.7394e-05,0
0.0577067,1.15974e-11,0
0.982311,1,1
0.165023,3.61898e-07,0
0.964766,1,1
0.0479787,2.07389e-12,0
0.639597,0.993178,1
0.0892341,9.65364e-10,0
0.00213468,2.06596e-24,0
0.0227394,3.18526e-15,0
0.232748,2.2769e-05,0
0.0577067,1.15974e-11,0
0.0408696,6.178e-13,0
0.737264,0.999839,1
0.0104151,2.67161e-18,0
0.293217,0.000364196,0
0.951585,1,1
0.987206,1,1
0.00744285,1.3378e-19,0
0.752267,0.999919,1
0.458656,0.126195,0
0.0429069,9.67412e-13,0
0.549517,0.776189,1
0.109706,5.57696e-09,0
0.529613,0.717865,1
0.0161241,1.33496e-16,0
0.0385271,3.58989e-13,0
0.397038,0.0147447,0
0.299089,0.000458807,0
0.00403151,5.7729e-22,0
0.0577067,1.15974e-11,0
0.165023,3.61898e-07,0
0.336136,0.00204961,0
0.0118841,8.68118e-18,0
0.988141,1,1
0.181071,1.07923e-06,0
0.0122643,1.15042e-17,0
0.788198,0.99999,1
0.124593,1.99162e-08,0
0.559441,0.879086,1
0.198681,2.68185e-06,0
0.193264,2.59598e-06,0
0.95652,1,1
0.69835,0.999347,1
0.466656,0.223985,0
0.982173,1,1
0.129934,4.33237e-08,0
0.026484,8.94932e-15,0
0.0104151,2.67161e-18,0
0.133891,4.13285e-08,0
0.05884,1.93995e-11,0
0.614597,0.975793,1
0.647384,0.994781,1
0.74698,0.999897,1
0.133891,4.13285e-08,0
0.343269,0.00268521,0
0.00489475,3.22825e-21,0
0.864326,1,1
0.814958,0.999997,1
0.0892341,9.65364e-10,0
0.193264,2.59598e-06,0
0.428987,0.0486082,0
0.441971,0.0804277,0
0.790313,0.999988,1
0.925936,1,1
0.0747854,1.34578e-10,0
0.169462,4.79583e-07,0
0.10189,2.68755e-09,0
0.236266,2.88451e-05,0
0.397038,0.0147447,0
0.0818067,4.86863e-10,0
0.616864,0.975754,1
0.00403151,5.7729e-22,0
0.667629,0.99767,1
0.531342,0.669015,0
0.94776,1,1
0.00200768,1.20049e-24,0
0.904322,1,1
0.497219,0.451636,0
0.118043,1.15728e-08,0
0.0691023,8.31913e-11,0
0.249325,4.95584e-05,0
0.00125271,1.84999e-26,0
0.243522,3.96639e-05,0
0.03396,8.61253e-14,0
0.120812,2.20202e-08,0
0.00465356,2.06159e-21,0
0.246565,3.11198e-05,0
0.0266601,1.35874e-14,0
0.00744285,1.3378e-19,0
0.868976,1,1
0.664711,0.997351,1
0.0320004,5.00453e-14,0
0.517617,0.539102,1
0.38614,0.0112156,0
0.00549914,6.92057e-21,0
0.332841,0.001288,0
0.609807,0.971065,0
0.248613,5.15797e-05,0
0.893048,1,1
0.00685647,6.44687e-20,0
0.0992142,2.0695e-09,0
0.188751,2.27133e-06,0
0.0104151,2.67161e-18,0
0.0320004,5.00453e-14,0
0.986569,1,1
0.332841,0.001288,0
0.120436,1.93318e-08,0
0.616864,0.975754,1
0.014864,6.43322e-17,0
0.633229,0.991052,1
0.934235,1,1
0.555498,0.868558,1
0.276401,0.000177446,0
0.587518,0.939171,1
0.59994,0.959055,1
0.933483,1,1
0.620356,0.984637,1
0.711919,0.999605,1
0.397038,0.0147447,0
0.00403151,5.7729e-22,0
0.866308,1,1
0.144012,9.27474e-08,0
0.0892341,9.65364e-10,0
0.779854,0.999985,1
0.313825,0.000622815,0
0.97203,1,1
0.023628,4.17461e-15,0
0.907045,1,1
0.785716,0.999984,1
0.904322,1,1
0.549517,0.776189,1
0.0161241,1.33496e-16,0
0.36616,0.0069629,0
0.275958,0.000175782,0
0.061903,2.29434e-11,0
0.246565,3.11198e-05,0
0.151817,2.22283e-07,0
0.955114,1,1
0.212168,5.56512e-06,0
0.211007,7.7522e-06,0
0.480305,0.230095,1
0.00744285,1.3378e-19,0
0.274363,0.000167584,0
0.00371289,2.78197e-22,0
0.023628,4.17461e-15,0
0.013701,3.10017e-17,0
0.992487,1,1
0.0146259,4.24421e-17,0
0.98617,1,1
0.43574,0.0629361,0
0.578275,0.93491,0
0.952523,1,1
0.893916,1,1
0.945434,1,1
0.165023,3.61898e-07,0
0.023628,4.17461e-15,0
0.397038,0.0147447,0
0.922638,1,1
0.0665797,6.62295e-11,0
0.437029,0.0882683,0
0.0799208,3.69851e-10,0
0.0451324,1.67407e-12,0
0.780221,0.999985,1
0.0133399,1.86103e-17,0
0.397038,0.0147447,0
0.045712,1.32441e-12,0
0.607548,0.968461,1
0.0992142,2.0695e-09,0
0.969156,1,1
0.962843,1,1
0.133891,4.13285e-08,0
0.155126,2.6729e-07,0
0.00520342,5.55564e-21,0
0.00281559,2.39738e-23,0
0.193264,2.59598e-06,0
0.848111,1,1
0.446701,0.123123,0
0.0133399,1.86103e-17,0
0.447213,0.121814,0
0.00347394,1.61474e-22,0
0.023628,4.17461e-15,0
0.91937,1,1
0.0508654,3.56906e-12,0
0.169462,4.79583e-07,0
0.0892341,9.65364e-10,0
0.939796,1,1
0.104844,3.5615e-09,0
0.982173,1,1
0.0355796,1.72997e-13,0
0.0685898,7.93111e-11,0
0.0827411,4.65212e-10,0
0.0464323,2.00749e-12,0
0.0101397,1.60376e-18,0
0.453257,0.112157,0
0.38117,0.00861156,0
0.0431044,7.6958e-13,0
0.274303,0.000111125,0
0.442523,0.0738891,0
0.165023,3.61898e-07,0
0.510446,0.56292,1
0.152379,2.24079e-07,0
0.00200768,1.20049e-24,0
0.368493,0.00797617,0
0.976555,1,1
0.193264,2.59598e-06,0
0.0943571,1.66134e-09,0
0.910944,1,1
0.139889,6.47161e-08,0
0.0186229,3.7165e-16,0
0.812707,0.999997,1
0.859792,1,1
0.0892341,9.65364e-10,0
0.835269,0.999999,1
0.980926,1,1
0.919722,1,1
0.633229,0.991052,0
0.656604,0.996503,1
0.307909,0.000518712,0
0.141408,1.1298e-07,0
0.116113,1.46119e-08,0
0.847219,1,1
0.118043,1.15728e-08,0
0.720531,0.999636,1
0.0355796,1.72997e-13,0
0.740636,0.99986,1
0.355904,0.00334271,0
0.10189,2.68755e-09,0
0.00537106,7.36228e-21,0
0.324512,0.00102425,0
0.549517,0.776189,1
0.0431044,7.6958e-13,0
0.0827411,4.65212e-10,0
0.00980032,1.5524e-18,0
0.584953,0.949183,1
0.956368,1,1
0.909339,1,1
0.149376,1.39964e-07,0
0.0642489,3.45374e-11,0
0.238489,3.0173e-05,0
0.841017,0.999999,1
0.212168,5.56512e-06,0
0.860932,1,1
0.921885,1,1
0.149376,1.39964e-07,0
0.170937,7.57628e-07,0
0.616864,0.975754,1
0.621094,0.981478,1
0.428987,0.0486082,0
0.760557,0.999946,1
0.99487,1,1
0.14745,1.11373e-07,0
0.12286,1.81017e-08,0
0.87472,1,1
0.00980032,1.5524e-18,0
0.619586,0.979626,1
0.924734,1,1
0.904514,1,1
0.741458,0.99986,1
0.134856,6.53792e-08,0
0.860753,1,1
0.332841,0.001288,0
0.153621,2.23712e-07,0
0.876727,1,1
0.738185,0.999884,1
0.00980032,1.5524e-18,0
0.899653,1,1
0.28583,0.000191752,0
0.685144,0.998437,1
0.846194,1,1
0.666095,0.996772,1
0.860753,1,1
0.945864,1,1
0.0101397,1.60376e-18,0
0.990373,1,1
0.891367,1,1
0.0101397,1.60376e-18,0
0.689799,0.998751,1
0.5911,0.960919,1
0.0118841,8.68118e-18,0
0.446952,0.0950668,0
0.0330027,6.63193e-14,0
0.0827411,4.65212e-10,0
0.601839,0.960482,1
0.00707699,8.54329e-20,0
0.73064,0.999767,1
0.900357,1,1
0.00403151,5.7729e-22,0
0.549517,0.776189,1
0.212168,5.56512e-06,0
0.078914,3.3934e-10,0
0.0992142,2.0695e-09,0
0.99604,1,1
0.0664825,6.28801e-11,0
0.00316407,5.1394e-23,0
0.193264,2.59598e-06,0
0.0747854,1.34578e-10,0
0.0747854,1.34578e-10,0
0.352994,0.00404668,0
0.0872723,6.0718e-10,0
0.616864,0.975754,1
0.427788,0.0656904,0
0.397038,0.0147447,0
0.00489475,3.22825e-21,0
0.985512,1,1
0.645557,0.994527,1
0.676965,0.99785,1
0.19274,2.13212e-06,0
0.153621,2.23712e-07,0
0.271113,0.000110567,0
0.222624,9.57723e-06,0
0.606526,0.968545,1
0.603999,0.973857,1
0.959856,1,1
0.397038,0.0147447,0
0.958841,1,1
0.877705,1,1
0.456672,0.121021,1
0.280095,0.000166616,0
0.882675,1,1
0.411841,0.025108,0
0.0979752,2.05628e-09,0
0.626815,0.98827,1
0.553178,0.846696,1
0.285912,0.000264152,0
0.00239908,4.42891e-24,0
0.772502,0.999969,1
0.303982,0.000604707,0
0.212168,5.56512e-06,0
0.942149,1,1
0.993038,1,1
0.833222,0.999999,1
0.139889,6.47161e-08,0
0.37903,0.0108308,0
0.0281157,1.54013e-14,0
0.194322,2.23335e-06,0
0.028567,2.33448e-14,0
0.391557,0.0185952,0
0.332841,0.001288,0
0.442499,0.0803258,0
0.138619,8.66394e-08,0
0.212168,5.56512e-06,0
0.904514,1,1
0.615217,0.982475,1
0.696461,0.999011,1
0.201048,4.27093e-06,0
0.139889,6.47161e-08,0
0.977829,1,1
0.88608,1,1
0.708854,0.999426,1
0.328709,0.00162568,0
0.782759,0.999982,1
0.0532468,7.16907e-12,0
0.790301,0.999988,1
0.994451,1,1
0.0895221,1.09962e-09,0
0.943997,1,1
0.00707699,8.54329e-20,0
0.00371289,2.78197e-22,0
0.451007,0.137364,0
0.120891,1.92786e-08,0
0.397038,0.0147447,0
0.994451,1,1
0.00707699,8.54329e-20,0
0.0443414,9.99414e-13,0
0.0120965,1.14307e-17,0
0.0992142,2.0695e-09,0
0.496683,0.451977,0
0.897671,1,1
0.0431044,7.6958e-13,0
0.983597,1,1
0.318488,0.000853102,0
0.103596,4.50178e-09,0
0.577734,0.934334,1
0.00584571,1.19099e-20,0
0.909164,1,1
0.757258,0.999935,1
0.612548,0.975667,1
0.153621,2.23712e-07,0
0.00062297,3.84706e-29,0
0.0623688,2.40658e-11,0
0.246565,3.11198e-05,0
0.0887519,1.00613e-09,0
0.602329,0.963729,1
0.817899,0.999997,1
0.609525,0.979829,1
0.0252059,5.71512e-15,0
0.289412,0.000219818,0
0.0992142,2.0695e-09,0
0.130238,3.11868e-08,0
0.00316407,5.1394e-23,0
0.95969,1,1
0.987332,1,1
0.134856,6.53792e-08,0
0.959006,1,1
0.128675,3.13242e-08,0
0.138099,8.5945e-08,0
0.904514,1,1
0.219328,1.16504e-05,0
0.724037,0.999682,1
0.130238,3.11868e-08,0
0.187773,2.06101e-06,0
0.0133399,1.86103e-17,0
0.153621,2.23712e-07,0
0.772031,0.999977,1
0.018432,4.54501e-16,0
0.918023,1,1
0.322762,0.000976523,0
0.862318,1,1
0.920812,1,1
0.777289,0.999976,1
0.00665792,4.96429e-20,0
0.675931,0.998307,1
0.132177,5.01365e-08,0
0.0090299,7.48108e-19,0
0.957506,1,1
0.0161241,1.33496e-16,0
0.918023,1,1
0.169462,4.79583e-07,0
0.599811,0.970144,1
0.171531,8.27106e-07,0
0.026484,8.94932e-15,0
0.0320004,5.00453e-14,0
0.968761,1,1
0.761607,0.999948,1
0.824117,0.999999,1
0.0107755,2.75998e-18,0
0.0838185,4.38019e-10,0
0.171555,7.63751e-07,0
0.0892341,9.65364e-10,0
0.00685647,6.44687e-20,0
0.041745,6.10147e-13,0
0.994463,1,1
0.03396,8.61253e-14,0
0.0429069,9.67412e-13,0
0.828984,0.999999,1
0.0161241,1.33496e-16,0
0.648313,0.993651,1
0.0992142,2.0695e-09,0
0.278506,0.000145104,0
0.0443414,9.99414e-13,0
0.0815057,3.06915e-10,0
0.89826,1,1
0.11115,9.72275e-09,0
0.991486,1,1
0.0161241,1.33496e-16,0
0.0892341,9.65364e-10,0
0.982173,1,1
0.810103,0.999996,1
0.877697,1,1
0.934973,1,1
0.00371289,2.78197e-22,0
0.889835,1,1
0.350914,0.00289378,0
0.904699,1,1
0.788118,0.999986,1
0.0382321,3.42245e-13,0
0.871374,1,1
0.274303,0.000111125,0
0.920812,1,1
0.656268,0.996356,1
0.991097,1,1
0.300394,0.000376238,0
0.783487,0.999982,1
0.841217,0.999999,1
0.0161241,1.33496e-16,0
0.512162,0.503015,0
0.567372,0.882645,1
0.116715,1.53479e-08,0
